id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,outcome_id,outcome_name,out,counterpress,pass_deflected,pass_switch,technique_id,technique_name,pass_cross,off_camera,shot_statsbomb_xg,end_z,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_won_defensive,aerial_won,pass_goal_assist,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,shot_one_on_one,dribble_overrun,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,block_save_block,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name
90491425-22e7-4a13-85a3-891b4f44da8c,1584,2,0:00:00,45,0,87,0,69301,18,Half Start,858,Team B,1,Regular Play,858,Team B,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecfde61b-53b7-4e0c-91fb-11217b11facc,1585,2,0:00:00,45,0,87,0,69301,19,Substitution,858,Team B,1,Regular Play,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,,,,,,,,,,103,Tactical,,,,,,,,,,,,,,,,,,,,,26094,Julia Zigiotti-Olme,,,,,,,,,,,,
15f70bdb-b0a0-4dea-aae5-583c879e24af,1586,2,0:00:01,45,0,88,1.1254,69301,30,Pass,858,Team B,9,From Kick Off,858,Team B,,26094,Player27,19,Center Attacking Midfield,10224,Player16,10.080674,-2.951979,1,Ground Pass,50.1,38.1,40,Right Foot,65,Kick Off,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffbbfb4b-05a3-4d83-be7e-441c045c8396,1587,2,0:00:02,45,1,88,,69301,42,Ball Receipt,858,Team B,9,From Kick Off,858,Team B,,10224,Player16,11,Left Defensive Midfield,,,,,,,,,,,,,50.1,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf8822c1-0421-4df3-97d7-cdb44a8526ea,1588,2,0:00:02,45,1,88,0.0824,69301,43,Carry,858,Team B,9,From Kick Off,858,Team B,,10224,Player16,11,Left Defensive Midfield,,,,,,,49.4,38.1,,,,,50.1,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bdc9b35-7159-4d98-aeeb-9b5683f298db,1589,2,0:00:02,45,1,88,2.268099,69301,30,Pass,858,Team B,9,From Kick Off,858,Team B,,10224,Player16,11,Left Defensive Midfield,10229,Player23,45.01611,-0.34915057,3,High Pass,91.7,22.7,40,Right Foot,,,49.4,38.1,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099eacc-6cf2-405f-896e-cbd8e377d798,1590,2,0:00:04,45,4,88,,69301,42,Ball Receipt,858,Team B,9,From Kick Off,858,Team B,,10229,Player23,23,Center Forward,,,,,,,,,,,,,86.6,22.7,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86650877-f5a2-46bf-98b6-76b0a333da4a,1591,2,0:00:04,45,4,89,0,69301,2,Ball Recovery,865,Team A,1,Regular Play,865,Team A,,10185,Player11,3,Right Center Back,,,,,,,,,,,,,28.4,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68b77353-42c6-453d-956f-7fac3f6400b9,1592,2,0:00:04,45,4,89,0.901601,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10185,Player11,3,Right Center Back,,,,,,,30.6,57.9,,,,,28.4,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a46ccc4-d8d7-44a2-924f-a9105001f02b,1593,2,0:00:05,45,5,89,0.825576,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10185,Player11,3,Right Center Back,10178,Player3,9.500526,1.5602704,1,Ground Pass,30.7,67.4,40,Right Foot,,,30.6,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6888d9f9-9ed0-4293-85ec-b7dd9036455b,1594,2,0:00:06,45,5,89,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,10178,Player3,2,Right Back,,,,,,,,,,,,,30.7,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
079c5cc1-0eb0-456d-b1f6-f46f82c2c51f,1595,2,0:00:06,45,5,89,1.000024,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10178,Player3,2,Right Back,,,,,,,31.2,72.2,,,,,30.7,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e3758e5-d13e-49f8-910f-6df9c7f61b56,1596,2,0:00:07,45,6,89,0.9132,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10178,Player3,2,Right Back,4654,Player4,12.7236,0.4038598,1,Ground Pass,42.9,77.2,40,Right Foot,,,31.2,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f057112e-7ed9-48fa-8de6-6a461cde165f,1597,2,0:00:08,45,7,89,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,42.9,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3b1075e-8094-4b30-ac17-26e06aa6dd9f,1598,2,0:00:08,45,7,89,1.1208,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,46,76.5,,,,,42.9,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9f431a3-16f9-4006-8de3-0bb1e02097e2,1599,2,0:00:09,45,8,89,0,69301,38,Miscontrol,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,46,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0812bb03-8804-4f58-b2e7-ceccdd4e69fd,1600,2,0:00:09,45,8,89,0.7063,69301,30,Pass,865,Team A,1,Regular Play,858,Team B,,4633,Player22,6,Left Back,25697,Player26,6.8029404,0.029403288,1,Ground Pass,82,6.2,40,Right Foot,66,Recovery,75.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d05cbc56-4f42-4949-915f-370bf9f7b43e,1601,2,0:00:10,45,9,89,,69301,42,Ball Receipt,865,Team A,1,Regular Play,858,Team B,,25697,Player26,21,Left Wing,,,,,,,,,,,,,82,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cb0b320-d92d-469b-853f-75be26955ad8,1602,2,0:00:10,45,9,89,0.2028,69301,43,Carry,865,Team A,1,Regular Play,858,Team B,,25697,Player26,21,Left Wing,,,,,,,81.2,4,,,,,82,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab06179-ba50-43dd-95cb-02ccae217d39,1603,2,0:00:10,45,9,89,0,69301,38,Miscontrol,865,Team A,1,Regular Play,858,Team B,,25697,Player26,21,Left Wing,,,,,,,,,,,,,81.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7255f70-1def-4402-bb5a-528c2c5d45dd,1604,2,0:00:10,45,10,89,0.597602,69301,17,Pressure,865,Team A,1,Regular Play,858,Team B,,25697,Player26,21,Left Wing,,,,,,,,,,,,,79.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce0b70b3-5ce8-465e-93ff-9b7e5caa8d68,1605,2,0:00:10,45,10,89,0,69301,2,Ball Recovery,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,41.5,76.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5e4c88d-c865-416e-a3ba-26f8a541c211,1606,2,0:00:10,45,10,89,0.3589,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,41.7,78.1,,,,,41.5,76.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968d3fb-8695-4b64-a99b-f9bafa7f7c90,1607,2,0:00:11,45,10,89,0,69301,22,Foul Committed,865,Team A,1,Regular Play,858,Team B,,25697,Player26,21,Left Wing,,,,,,,,,,,,,78.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c235f504-83bb-4038-9163-7e9b36eafc87,1608,2,0:00:11,45,10,89,0,69301,21,Foul Won,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,41.7,78.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ead12f5-7140-4bc8-a61b-90ee9c247ea9,1609,2,0:00:16,45,16,90,1.51976,69301,30,Pass,865,Team A,3,From Free Kick,865,Team A,,10178,Player3,2,Right Back,10185,Player11,18.804255,-2.235571,1,Ground Pass,31,62,40,Right Foot,62,Free Kick,42.6,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0b5ab2-a488-4603-8aa7-14d274fd01ba,1610,2,0:00:18,45,17,90,,69301,42,Ball Receipt,865,Team A,3,From Free Kick,865,Team A,,10185,Player11,3,Right Center Back,,,,,,,,,,,,,31,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254921d-c7ef-4dae-886d-3602e6dc03a6,1611,2,0:00:18,45,17,90,0.69194,69301,43,Carry,865,Team A,3,From Free Kick,865,Team A,,10185,Player11,3,Right Center Back,,,,,,,31.2,58.8,,,,,31,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c563f2e-3b45-4e46-9c43-ef4ab9b8e453,1612,2,0:00:18,45,18,90,1.809248,69301,30,Pass,865,Team A,3,From Free Kick,865,Team A,,10185,Player11,3,Right Center Back,4648,Player7,29.902676,-1.5574192,1,Ground Pass,31.6,28.9,40,Right Foot,,,31.2,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb739412-3b1c-4863-b64a-13a764bcce36,1613,2,0:00:20,45,20,90,,69301,42,Ball Receipt,865,Team A,3,From Free Kick,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,,,,,,,31.6,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732e30ac-578b-4437-a6bf-3713f686d51f,1614,2,0:00:20,45,20,90,2.679952,69301,43,Carry,865,Team A,3,From Free Kick,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,37.8,26.4,,,,,31.6,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b994fa2-8b30-4c53-b059-060eef46b454,1615,2,0:00:23,45,22,90,1.7219,69301,30,Pass,865,Team A,3,From Free Kick,865,Team A,,4648,Player7,5,Left Center Back,10252,Player9,34.470276,-0.7073676,1,Ground Pass,64,4,40,Right Foot,,,37.8,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213e136-e6bf-4b63-95ae-6cd83a89869c,1616,2,0:00:24,45,24,90,,69301,42,Ball Receipt,865,Team A,3,From Free Kick,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,,,,,64,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17762065-692c-468a-82c3-595eb61c5b09,1617,2,0:00:24,45,24,90,0.0191,69301,43,Carry,865,Team A,3,From Free Kick,865,Team A,,10252,Player9,6,Left Back,,,,,,,68,4.5,,,,,64,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11a980ec-acd3-44e6-b501-5cea08275c3a,1618,2,0:00:25,45,24,90,1.9902,69301,30,Pass,865,Team A,3,From Free Kick,865,Team A,,10252,Player9,6,Left Back,15619,Player8,10.507616,-0.14324296,1,Ground Pass,78.4,3,40,Right Foot,,,68,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d0d9afc-7c02-49ef-89b2-bbe72d7480d0,1619,2,0:00:26,45,26,90,,69301,42,Ball Receipt,865,Team A,3,From Free Kick,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,,,,,,,78.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a687c593-0f2e-4cb7-a3b1-6d705f060a0e,1620,2,0:00:26,45,26,90,0.04,69301,43,Carry,865,Team A,3,From Free Kick,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,80.5,3,,,,,78.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6e0981a-de8c-430c-95c2-beb5affad64c,1621,2,0:00:27,45,26,90,0.0871,69301,30,Pass,865,Team A,3,From Free Kick,865,Team A,,15619,Player8,16,Left Midfield,10252,Player9,3.7121422,3.0606885,1,Ground Pass,76.8,3.3,40,Right Foot,,,80.5,3,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca3c5330-821d-40a4-998d-01086feceb59,1622,2,0:00:27,45,26,90,,69301,42,Ball Receipt,865,Team A,3,From Free Kick,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,,,,,69.6,2.7,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242d359-ce3d-48a3-985d-26f60511d31e,1623,2,0:00:27,45,26,90,0,69301,6,Block,865,Team A,3,From Free Kick,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,43.3,76.8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b50089dc-02ca-4136-a26c-c0899a893777,1624,2,0:00:34,45,34,91,0.9671,69301,30,Pass,865,Team A,4,From Throw In,865,Team A,,10252,Player9,6,Left Back,4641,Player2,10.332473,0.826471,3,High Pass,79.5,7.7,,,67,Throw-in,72.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13c17bb0-1c0f-41dd-a3a5-1bc995701a51,1625,2,0:00:35,45,35,91,,69301,42,Ball Receipt,865,Team A,4,From Throw In,865,Team A,,4641,Player2,15,Left Center Midfield,,,,,,,,,,,,,79.5,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9859d18-0222-436a-9706-fb1e50de74c0,1626,2,0:00:35,45,35,91,1.36,69301,43,Carry,865,Team A,4,From Throw In,865,Team A,,4641,Player2,15,Left Center Midfield,,,,,,,76.8,6.4,,,,,79.5,7.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f77dfc-688f-4c27-a11a-00c9ebf91e05,1627,2,0:00:35,45,35,91,0.928196,69301,17,Pressure,865,Team A,4,From Throw In,858,Team B,,26093,Player24,9,Right Defensive Midfield,,,,,,,,,,,,,37.9,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e8dc003-2fac-4ef9-b54b-64de4b707a51,1628,2,0:00:37,45,36,91,1.187076,69301,30,Pass,865,Team A,4,From Throw In,865,Team A,,4641,Player2,15,Left Center Midfield,4648,Player7,22.600222,3.137168,1,Ground Pass,54.2,6.5,40,Right Foot,,,76.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f491403e-0ad8-488c-b217-154f5f6d52ec,1629,2,0:00:38,45,37,91,,69301,42,Ball Receipt,865,Team A,4,From Throw In,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,,,,,,,54.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5aba4bf-a019-40cd-b2fa-3829921121b3,1630,2,0:00:38,45,37,91,1.568424,69301,43,Carry,865,Team A,4,From Throw In,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,56.8,8.5,,,,,54.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90120127-0acf-4619-9c11-926e63b68a2a,1631,2,0:00:39,45,39,91,0.4667,69301,30,Pass,865,Team A,4,From Throw In,865,Team A,,4648,Player7,5,Left Center Back,4641,Player2,16.592167,0.18793958,1,Ground Pass,73.1,11.6,40,Right Foot,,,56.8,8.5,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1a5c7b2-bc0a-48d8-9bdf-7035adbc1835,1632,2,0:00:40,45,39,91,,69301,42,Ball Receipt,865,Team A,4,From Throw In,865,Team A,,4641,Player2,15,Left Center Midfield,,,,,,,,,,,,,79.6,6.2,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b763308-06d6-404e-8828-4c320e3ee2b8,1633,2,0:00:40,45,39,92,0,69301,2,Ball Recovery,858,Team B,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,,,,,,,,,,,,,47,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64322b5c-1cc7-4fd2-a521-3bff32b8a8c7,1634,2,0:00:40,45,39,92,1.3557,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,,,,,,,49,67.3,,,,,47,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71c6eaeb-08f8-4c7b-bdc9-6c8774b7d84f,1635,2,0:00:41,45,41,92,1.347,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,10229,Player23,25.020391,-0.93289065,1,Ground Pass,63.9,47.2,40,Right Foot,,,49,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b72e881-ae7b-408c-958c-d216ac72207f,1636,2,0:00:43,45,42,92,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,10229,Player23,23,Center Forward,,,,,,,,,,,,,63.9,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e905208-fc3f-4c9d-a46d-bcf852c3b61c,1637,2,0:00:43,45,42,92,5.8688,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,10229,Player23,23,Center Forward,,,,,,,87.2,33.2,,,,,63.9,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b530968-6376-4b78-8463-7c7a58469c96,1638,2,0:00:48,45,48,92,1.316037,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,10229,Player23,23,Center Forward,26093,Player24,16.514841,1.6131952,1,Ground Pass,86.5,49.7,40,Right Foot,,,87.2,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3debff7c-c5d3-4bff-9901-b812d05abfe7,1639,2,0:00:50,45,49,92,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,,,,,,,,,,,,,86.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554ad672-6c2a-4170-b508-f3cc8d611b4e,1640,2,0:00:50,45,49,92,1.624863,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,,,,,,,90.8,50.9,,,,,86.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc7f7876-567f-4ae7-9036-2c7d40de8dab,1641,2,0:00:51,45,51,92,2.373818,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,13881,Player21,27.189703,0.73336184,1,Ground Pass,111,69.1,40,Right Foot,,,90.8,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36d12a40-baf7-4b54-895d-09274d0fb5bd,1642,2,0:00:54,45,53,92,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,111,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ade2eab-a7fb-47e5-966c-c62f38663d78,1643,2,0:00:54,45,53,92,2.233182,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,13881,Player21,17,Right Wing,,,,,,,116.2,67.4,,,,,111,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28057ca1-b597-4ed1-be6f-e2897d1c12e3,1644,2,0:00:56,45,56,92,1.2293,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,13881,Player21,17,Right Wing,,,27.060118,-1.7341224,3,High Pass,111.8,40.7,40,Right Foot,,,116.2,67.4,,9,Incomplete,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9424b272-9ca4-45e0-aee4-b86006d9b81a,1645,2,0:00:57,45,57,92,0,69301,9,Clearance,858,Team B,1,Regular Play,865,Team A,,4641,Player2,15,Left Center Midfield,,,,,,,,,37,Head,,,8.3,39.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2d78e8-2173-4ece-9aea-6d0c6ee40ad2,1646,2,0:00:59,45,59,93,0,69301,2,Ball Recovery,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,23.5,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95f18028-c934-4511-a6f9-98ed3c77b955,1647,2,0:00:59,45,59,93,4.5145,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,27.8,71.3,,,,,23.5,62.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312f221-debf-4a9d-a335-281fba336c55,1648,2,0:01:03,46,2,93,0.843343,69301,17,Pressure,865,Team A,1,Regular Play,858,Team B,,4633,Player22,6,Left Back,,,,,,,,,,,,,94,4.9,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55335ea6-7a35-4421-a993-18d0c843ee44,1649,2,0:01:04,46,3,93,0,69301,39,Dribbled Past,865,Team A,1,Regular Play,858,Team B,,4633,Player22,6,Left Back,,,,,,,,,,,,,92.3,8.8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce13e1a5-1254-4bac-b1b0-77a852d5ba1b,1650,2,0:01:04,46,3,93,0,69301,14,Dribble,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,27.8,71.3,1,8,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac96dec6-10cb-402b-ac06-76e6e916c3d2,1651,2,0:01:04,46,3,93,2.7392,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,40.9,68.8,,,,,27.8,71.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64a644f9-01be-4c5a-9988-773ebb36d9d7,1652,2,0:01:06,46,6,93,0.8762,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,4654,Player4,12,Right Midfield,10190,Player6,12.747156,-1.226717,1,Ground Pass,45.2,56.8,40,Right Foot,,,40.9,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d5f58a-298e-49b1-8ba7-643cac47fc0e,1653,2,0:01:07,46,7,93,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,10190,Player6,10,Center Defensive Midfield,,,,,,,,,,,,,45.2,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e104c8c8-1f88-445a-9dfa-e2ef3c7ff2c3,1654,2,0:01:07,46,7,93,1.5961,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10190,Player6,10,Center Defensive Midfield,,,,,,,44.4,57.6,,,,,45.2,56.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e358a2e-00c0-4433-9dd9-a519d6cd022b,1655,2,0:01:08,46,8,93,0.613735,69301,17,Pressure,865,Team A,1,Regular Play,858,Team B,,26093,Player24,9,Right Defensive Midfield,,,,,,,,,,,,,72.3,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc50fd3b-3281-45ec-8277-78819c4d2a73,1656,2,0:01:09,46,8,93,1.887593,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10190,Player6,10,Center Defensive Midfield,10178,Player3,16.226213,2.9744177,1,Ground Pass,28.4,60.3,40,Right Foot,,,44.4,57.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2aad6ed4-ce32-47e0-8fcf-2002b3518414,1657,2,0:01:11,46,10,93,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,10178,Player3,2,Right Back,,,,,,,,,,,,,28.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a28ae6aa-c699-485d-8b03-53ae37b5438f,1658,2,0:01:11,46,10,93,0.400007,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10178,Player3,2,Right Back,,,,,,,27.9,59.7,,,,,28.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d74ec0e4-c031-420c-8e9e-13f7d5eaf5cc,1659,2,0:01:11,46,11,93,1.613431,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10178,Player3,2,Right Back,4648,Player7,29.42448,-1.61159,1,Ground Pass,26.7,30.3,40,Right Foot,,,27.9,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670748aa-1f78-47f0-ba12-22ec85277728,1660,2,0:01:13,46,12,93,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,,,,,,,26.7,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040c4ac7-cb5e-4c58-89bc-011f897174ea,1661,2,0:01:13,46,12,93,1.439969,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,31.2,30.4,,,,,26.7,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c369d558-d692-4320-9ee5-38a6d7952eba,1662,2,0:01:14,46,14,93,0.8435,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,10172,Player5,14.439183,-0.13895877,1,Ground Pass,45.5,28.4,40,Right Foot,,,31.2,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975d6dd5-6b36-417b-9b3a-6c4a1b84d64a,1663,2,0:01:15,46,14,93,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,10172,Player5,13,Right Center Midfield,,,,,,,,,,,,,45.5,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fcb924b-8b6a-4864-b078-cb0f674ddff9,1664,2,0:01:15,46,14,93,1.1423,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10172,Player5,13,Right Center Midfield,,,,,,,44.4,32.4,,,,,45.5,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737a616-e66a-40d4-b4c3-0060f60f58c1,1665,2,0:01:16,46,16,93,0.765468,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10172,Player5,13,Right Center Midfield,4641,Player2,14.199296,1.776479,1,Ground Pass,41.5,46.3,40,Right Foot,,,44.4,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
